"Province","SSP","Period","Month","extremeHeat","spi","futPop","Area","Popdens","Popdenscat","Pop","rh_mean"
"Nakhon Ratchasima","ssp370","2041-2060",6,9,-0.339510255315281,2957832.22241787,20709.1295761587,142.82745257546,"Moderate",2599253.08,73.4777436606089
"Nakhon Ratchasima","ssp370","2041-2060",7,2,0.0881515331465527,2957832.22241787,20709.1295761587,142.82745257546,"Moderate",2599253.08,74.9317581017812
"Nakhon Ratchasima","ssp370","2041-2060",8,0,0.228810600286658,2957832.22241787,20709.1295761587,142.82745257546,"Moderate",2599253.08,75.2226900927226
"Nakhon Ratchasima","ssp370","2041-2060",9,0,-0.231886495911275,2957832.22241787,20709.1295761587,142.82745257546,"Moderate",2599253.08,74.8330865732829
"Nakhon Ratchasima","ssp370","2061-2080",1,0,0.169236842955909,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,73.394581972758
"Nakhon Ratchasima","ssp370","2061-2080",10,0,0.478515369846722,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,76.0542374610901
"Nakhon Ratchasima","ssp370","2061-2080",11,1,0.496231968791031,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,74.7067824363708
"Nakhon Ratchasima","ssp370","2061-2080",12,0,0.150240545489722,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,72.9516800117493
"Nakhon Ratchasima","ssp370","2061-2080",2,3,0.274448376148791,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,75.4628579552968
"Nakhon Ratchasima","ssp370","2061-2080",3,29,-0.310518617253903,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,75.1679293282827
"Nakhon Ratchasima","ssp370","2061-2080",4,30,-0.469118035588166,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,73.0179877885183
"Nakhon Ratchasima","ssp370","2061-2080",5,11,0.104805970238487,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,73.1909476788839
"Nakhon Ratchasima","ssp370","2061-2080",6,7,-0.372141584039753,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,76.0615266609192
"Nakhon Ratchasima","ssp370","2061-2080",7,2,0.228818695232099,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,72.6718446890513
"Nakhon Ratchasima","ssp370","2061-2080",8,6,0.243899461539203,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,73.8524937057495
"Nakhon Ratchasima","ssp370","2061-2080",9,0,-0.231886495911275,3028651.82183181,20709.1295761587,146.247181017136,"Moderate",2599253.08,73.5946484978994
"Nakhon Ratchasima","ssp370","2081-2100",1,3,0.169236842955909,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,73.6158334350586
"Nakhon Ratchasima","ssp370","2081-2100",10,4,0.529065405405866,3215071.13497676,20709.1295761587,155.248974765124,"Moderate",2599253.08,77.7469672457377
