"Province","SSP","Period","Month","extremeHeat","spi","futPop","Area","Popdens","Popdenscat","Pop","rh_mean"
"Prachin Buri","ssp585","2061-2080",4,21,0.623941438,476383.864621524,5046.99193186092,94.3896624074595,"Low",472615.626666667,74.2147210788727
"Prachin Buri","ssp585","2061-2080",5,9,-0.291175625,476383.864621524,5046.99193186092,94.3896624074595,"Low",472615.626666667,71.7727358277639
"Prachin Buri","ssp585","2061-2080",6,6,-0.871038979,476383.864621524,5046.99193186092,94.3896624074595,"Low",472615.626666667,70.8565230973562
"Prachin Buri","ssp585","2061-2080",7,1,-0.521120328,476383.864621524,5046.99193186092,94.3896624074595,"Low",472615.626666667,72.8480453491211
"Prachin Buri","ssp585","2061-2080",8,1,0.022477013,476383.864621524,5046.99193186092,94.3896624074595,"Low",472615.626666667,74.4470448621114
"Prachin Buri","ssp585","2061-2080",9,0,-1.07310876,476383.864621524,5046.99193186092,94.3896624074595,"Low",472615.626666667,74.5286336453756
"Prachin Buri","ssp585","2081-2100",1,3,0.247803629,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,73.5443119049072
"Prachin Buri","ssp585","2081-2100",10,0,0.30365878,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,72.6559466616313
"Prachin Buri","ssp585","2081-2100",11,2,0.906513593,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,74.5937591679891
"Prachin Buri","ssp585","2081-2100",12,2,0.07605629,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,72.9645769913991
"Prachin Buri","ssp585","2081-2100",2,5,0.302795532,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,70.4432440312703
"Prachin Buri","ssp585","2081-2100",3,31,0.687318145,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,74.7507840474447
"Prachin Buri","ssp585","2081-2100",4,30,0.590544361,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,72.262258570989
"Prachin Buri","ssp585","2081-2100",5,22,-0.208682116,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,72.7593299357096
"Prachin Buri","ssp585","2081-2100",6,6,-0.606381287,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,75.7383344491323
"Prachin Buri","ssp585","2081-2100",7,1,-0.293542068,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,73.2824131202698
"Prachin Buri","ssp585","2081-2100",8,5,-0.000266878,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,74.9465710194906
"Prachin Buri","ssp585","2081-2100",9,1,-0.920278115,421455.684262915,5046.99193186092,83.5063122653966,"Low",472615.626666667,74.1360375054677
"Prachuap Khiri Khan","ssp126","2021-2040",1,0,0.235769785,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,74.1034742037455
"Prachuap Khiri Khan","ssp126","2021-2040",10,0,0.150105645,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,71.7142095597585
"Prachuap Khiri Khan","ssp126","2021-2040",11,0,1.39376401,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,71.3106189664205
"Prachuap Khiri Khan","ssp126","2021-2040",12,1,0.391447663,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,73.739125474294
"Prachuap Khiri Khan","ssp126","2021-2040",2,0,0.749833345,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,71.9185193443298
"Prachuap Khiri Khan","ssp126","2021-2040",3,0,0.421793853,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,74.9780519866943
"Prachuap Khiri Khan","ssp126","2021-2040",4,0,-0.115987305,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,73.6432688268026
"Prachuap Khiri Khan","ssp126","2021-2040",5,0,-0.674413894,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,74.8147964922587
"Prachuap Khiri Khan","ssp126","2021-2040",6,0,-0.864349541,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,73.3213814894358
"Prachuap Khiri Khan","ssp126","2021-2040",7,0,-0.746356591,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,72.9550893910726
"Prachuap Khiri Khan","ssp126","2021-2040",8,0,0.100651464,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,74.5189531548818
"Prachuap Khiri Khan","ssp126","2021-2040",9,0,-1.15116618,380860.267872806,6448.38945824456,59.0628513272968,"Low",519391.84,73.0653593730927
"Prachuap Khiri Khan","ssp126","2041-2060",1,0,0.259710106,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,76.0337427266439
"Prachuap Khiri Khan","ssp126","2041-2060",10,0,0.166726037,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,71.3187321726481
"Prachuap Khiri Khan","ssp126","2041-2060",11,0,1.357805156,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,74.6731777159373
"Prachuap Khiri Khan","ssp126","2041-2060",12,2,0.387315373,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,72.6060004234314
"Prachuap Khiri Khan","ssp126","2041-2060",2,0,0.934056459,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,71.8709179560343
"Prachuap Khiri Khan","ssp126","2041-2060",3,0,0.492513747,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,75.9676145712535
"Prachuap Khiri Khan","ssp126","2041-2060",4,2,-0.141656622,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,73.2973885599772
"Prachuap Khiri Khan","ssp126","2041-2060",5,0,-0.655261381,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,74.2567439015706
"Prachuap Khiri Khan","ssp126","2041-2060",6,0,-0.827305465,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,73.7404094632467
"Prachuap Khiri Khan","ssp126","2041-2060",7,0,-0.561005496,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,75.3427434476217
"Prachuap Khiri Khan","ssp126","2041-2060",8,0,-0.017042256,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,72.7341925748189
"Prachuap Khiri Khan","ssp126","2041-2060",9,0,-1.150051666,334340.698164137,6448.38945824456,51.8487135941622,"Low",519391.84,71.4696182950338
"Prachuap Khiri Khan","ssp126","2061-2080",1,0,0.246958009,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,75.017525288264
"Prachuap Khiri Khan","ssp126","2061-2080",10,0,0.258205325,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,70.4585914071401
"Prachuap Khiri Khan","ssp126","2061-2080",11,0,1.313926313,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,73.6681413491567
"Prachuap Khiri Khan","ssp126","2061-2080",12,0,0.466375264,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,74.3186858050028
"Prachuap Khiri Khan","ssp126","2061-2080",2,0,0.790580574,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,71.8530628363291
"Prachuap Khiri Khan","ssp126","2061-2080",3,0,0.454379104,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,74.7180988184611
"Prachuap Khiri Khan","ssp126","2061-2080",4,0,-0.119119771,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,76.953824857076
"Prachuap Khiri Khan","ssp126","2061-2080",5,2,-0.619542735,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,74.3183676242828
"Prachuap Khiri Khan","ssp126","2061-2080",6,0,-0.6950139,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,71.598920990626
"Prachuap Khiri Khan","ssp126","2061-2080",7,0,-0.627081815,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,74.1129900805155
"Prachuap Khiri Khan","ssp126","2061-2080",8,0,0.161014029,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,74.1888875929515
"Prachuap Khiri Khan","ssp126","2061-2080",9,0,-1.128021137,280717.603557297,6448.38945824456,43.5329791066492,"Low",519391.84,76.1135446770986
"Prachuap Khiri Khan","ssp126","2081-2100",1,0,0.262499765,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,73.9827499834696
"Prachuap Khiri Khan","ssp126","2081-2100",10,0,0.10686136,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,71.6077225017548
"Prachuap Khiri Khan","ssp126","2081-2100",11,0,1.345763478,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,73.7930852381388
"Prachuap Khiri Khan","ssp126","2081-2100",12,0,0.459063788,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,73.9392376359304
"Prachuap Khiri Khan","ssp126","2081-2100",2,0,0.85432426,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,73.0001813443502
"Prachuap Khiri Khan","ssp126","2081-2100",3,0,0.479697836,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,73.0544252332052
"Prachuap Khiri Khan","ssp126","2081-2100",4,1,-0.062288443,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,76.0817350832621
"Prachuap Khiri Khan","ssp126","2081-2100",5,2,-0.714445162,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,73.1969849904378
"Prachuap Khiri Khan","ssp126","2081-2100",6,0,-0.705324788,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,70.8698918437958
"Prachuap Khiri Khan","ssp126","2081-2100",7,0,-0.682805119,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,71.9487444527944
"Prachuap Khiri Khan","ssp126","2081-2100",8,0,-0.062198883,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,74.0452384312947
"Prachuap Khiri Khan","ssp126","2081-2100",9,0,-1.310044211,232633.145530418,6448.38945824456,36.0761624335494,"Low",519391.84,73.5502649116516
"Prachuap Khiri Khan","ssp245","2021-2040",1,0,0.259234487,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,63.1456222724915
"Prachuap Khiri Khan","ssp245","2021-2040",10,0,0.1313461,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,64.2404326629639
"Prachuap Khiri Khan","ssp245","2021-2040",11,0,1.147886408,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,70.6749435297648
"Prachuap Khiri Khan","ssp245","2021-2040",12,0,0.333138547,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,85.069709854126
"Prachuap Khiri Khan","ssp245","2021-2040",2,0,0.729937403,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,74.5949163341522
"Prachuap Khiri Khan","ssp245","2021-2040",3,0,0.293799081,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,85.9165947087606
"Prachuap Khiri Khan","ssp245","2021-2040",4,0,-0.004675128,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,66.4761571852366
"Prachuap Khiri Khan","ssp245","2021-2040",5,0,-0.656300663,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,74.8822231038411
"Prachuap Khiri Khan","ssp245","2021-2040",6,0,-0.642606586,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,86.2413322766622
"Prachuap Khiri Khan","ssp245","2021-2040",7,0,-0.573183613,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,64.4469749736786
"Prachuap Khiri Khan","ssp245","2021-2040",8,0,0.053764329,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,72.4191643397013
"Prachuap Khiri Khan","ssp245","2021-2040",9,0,-1.24826678,410382.071212445,6448.38945824456,63.6410182526666,"Low",519391.84,84.6064168548584
"Prachuap Khiri Khan","ssp245","2041-2060",1,0,0.259219604,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,59.875664469401
"Prachuap Khiri Khan","ssp245","2041-2060",10,0,-0.007335044,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,57.6120714060465
"Prachuap Khiri Khan","ssp245","2041-2060",11,0,1.388942356,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,72.1338580640157
"Prachuap Khiri Khan","ssp245","2041-2060",12,2,0.405338411,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,83.4486789131165
"Prachuap Khiri Khan","ssp245","2041-2060",2,0,0.778324639,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,75.0384666220347
"Prachuap Khiri Khan","ssp245","2041-2060",3,0,0.359335369,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,85.8276618766785
"Prachuap Khiri Khan","ssp245","2041-2060",4,2,-0.179610106,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,58.6756253465017
"Prachuap Khiri Khan","ssp245","2041-2060",5,0,-0.62266525,388113.384747598,6448.38945824456,60.1876464287338,"Low",519391.84,75.5300844510396
