"Province","SSP","Period","Month","extremeHeat","spi","futPop","Area","Popdens","Popdenscat","Pop","rh_mean"
"Amnat Charoen","ssp585","2041-2060",10,0,0.0928772901128161,197194.623267547,3262.57137600842,60.4414740831829,"Low",373418.8,72.6063146591187
"Amnat Charoen","ssp585","2041-2060",11,1,-0.109044150135091,197194.623267547,3262.57137600842,60.4414740831829,"Low",373418.8,68.0948153177897
"Amnat Charoen","ssp585","2041-2060",12,2,-0.016500129219294,197194.623267547,3262.57137600842,60.4414740831829,"Low",373418.8,71.669318596522
"Amnat Charoen","ssp585","2041-2060",2,0,0.79634704058647,197194.623267547,3262.57137600842,60.4414740831829,"Low",373418.8,70.3532622496287
"Amnat Charoen","ssp585","2041-2060",3,29,0.0462461955111545,197194.623267547,3262.57137600842,60.4414740831829,"Low",373418.8,70.4148940881093
"Amnat Charoen","ssp585","2041-2060",4,30,0.00444649987321142,197194.623267547,3262.57137600842,60.4414740831829,"Low",373418.8,74.8093966166178
"Amnat Charoen","ssp585","2041-2060",5,18,0.690394921912566,197194.623267547,3262.57137600842,60.4414740831829,"Low",373418.8,70.174332523346
"Amnat Charoen","ssp585","2041-2060",6,5,0.647306024976312,197194.623267547,3262.57137600842,60.4414740831829,"Low",373418.8,68.1058595895767
"Amnat Charoen","ssp585","2041-2060",7,0,0.264254419035273,197194.623267547,3262.57137600842,60.4414740831829,"Low",373418.8,70.2454197247823
"Amnat Charoen","ssp585","2041-2060",8,0,0.440427084790221,197194.623267547,3262.57137600842,60.4414740831829,"Low",373418.8,73.0280365467072
"Amnat Charoen","ssp585","2041-2060",9,0,0.0971952221667743,197194.623267547,3262.57137600842,60.4414740831829,"Low",373418.8,71.3678145249685
"Amnat Charoen","ssp585","2061-2080",1,0,-0.0495783141315562,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,71.6413744449615
"Amnat Charoen","ssp585","2061-2080",10,3,0.314419130267911,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,73.4332631746928
"Amnat Charoen","ssp585","2061-2080",11,1,0.0218468913291334,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,73.4173538843791
"Amnat Charoen","ssp585","2061-2080",12,0,-0.016500129219294,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,74.1873424371084
"Amnat Charoen","ssp585","2061-2080",2,3,0.693468685812642,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,71.4113008817037
"Amnat Charoen","ssp585","2061-2080",3,29,0.0286832858954327,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,74.2566784540812
"Amnat Charoen","ssp585","2061-2080",4,30,-0.0480615146002676,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,74.0204609235128
"Amnat Charoen","ssp585","2061-2080",5,31,0.456944049874359,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,72.2761484940847
"Amnat Charoen","ssp585","2061-2080",6,9,1.55897055097627,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,68.1665530522664
"Amnat Charoen","ssp585","2061-2080",7,3,-0.0414259882572372,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,73.1294344743093
"Amnat Charoen","ssp585","2061-2080",8,4,0.567777811699166,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,72.7099646727244
"Amnat Charoen","ssp585","2061-2080",9,0,-0.348699718974245,163291.831320795,3262.57137600842,50.0500410570554,"Low",373418.8,72.2006227970123
"Amnat Charoen","ssp585","2081-2100",1,4,-0.0495783141315562,132781.833479211,3262.57137600842,40.6985221704674,"Low",373418.8,71.2681803544362
"Amnat Charoen","ssp585","2081-2100",10,6,0.547237977651,132781.833479211,3262.57137600842,40.6985221704674,"Low",373418.8,73.8007876078288
"Amnat Charoen","ssp585","2081-2100",11,0,0.160240784274693,132781.833479211,3262.57137600842,40.6985221704674,"Low",373418.8,74.4903516769409
"Amnat Charoen","ssp585","2081-2100",12,2,-0.016500129219294,132781.833479211,3262.57137600842,40.6985221704674,"Low",373418.8,72.6973322868347
"Amnat Charoen","ssp585","2081-2100",2,18,0.694060520125209,132781.833479211,3262.57137600842,40.6985221704674,"Low",373418.8,72.3000492890676
"Amnat Charoen","ssp585","2081-2100",3,31,-0.00948406285795817,132781.833479211,3262.57137600842,40.6985221704674,"Low",373418.8,73.1043145179748
"Amnat Charoen","ssp585","2081-2100",4,30,-0.195485848088682,132781.833479211,3262.57137600842,40.6985221704674,"Low",373418.8,72.0836286862691
"Amnat Charoen","ssp585","2081-2100",5,31,1.19554644252278,132781.833479211,3262.57137600842,40.6985221704674,"Low",373418.8,72.0338676293691
